Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1999-02-18,0.0427079983055591,0.0432289987802505,0.0408850014209747,0.0420570001006126,0.0385758131742477,70704000,0.0,0.0
1999-02-19,0.0416669994592666,0.0442709997296333,0.0411459989845752,0.0434900000691413,0.0398901887238025,75360000,0.0,0.0
1999-02-22,0.0442709997296333,0.0447920002043247,0.0414059981703758,0.0437499992549419,0.0401286631822586,205248000,0.0,0.0
1999-02-23,0.0447920002043247,0.0467449985444545,0.042187999933958,0.0458329990506172,0.042039256542921,138096000,0.0,0.0
1999-02-24,0.0526040010154247,0.0546879991888999,0.0483070015907287,0.0494790002703666,0.0453834719955921,612768000,0.0,0.0
1999-02-25,0.0515629984438419,0.0531250014901161,0.0471349991858005,0.0479170009493827,0.0439507514238357,149136000,0.0,0.0
1999-02-26,0.0484380014240741,0.050000000745058,0.0453130006790161,0.045703001320362,0.041920006275177,172608000,0.0,0.0
1999-03-01,0.046875,0.0479170009493827,0.0437499992549419,0.0459639988839626,0.0421594157814979,92160000,0.0,0.0
1999-03-02,0.0458329990506172,0.046094000339508,0.0447920002043247,0.0455729998648166,0.0418007746338844,55248000,0.0,0.0
1999-03-03,0.0458329990506172,0.0458329990506172,0.042187999933958,0.0424479991197586,0.0389344543218612,61392000,0.0,0.0
1999-03-04,0.0445309989154338,0.0447920002043247,0.0411459989845752,0.0415359996259212,0.0380979366600513,57360000,0.0,0.0
1999-03-05,0.0419269986450672,0.0440099984407424,0.0419269986450672,0.0438800007104873,0.040247905999422,78768000,0.0,0.0
1999-03-08,0.0427079983055591,0.0458329990506172,0.0419269986450672,0.0445309989154338,0.040845014154911,75888000,0.0,0.0
1999-03-09,0.0444010011851787,0.0466150008141994,0.0444010011851787,0.0459639988839626,0.0421594157814979,143184000,0.0,0.0
1999-03-10,0.0466150008141994,0.0466150008141994,0.0445309989154338,0.0451820008456707,0.0414421446621418,235344000,0.0,0.0
1999-03-11,0.0444010011851787,0.0451820008456707,0.0432289987802505,0.0432289987802505,0.0396508052945137,54288000,0.0,0.0
1999-03-12,0.0434900000691413,0.0434900000691413,0.0416669994592666,0.0424479991197586,0.0389344543218612,90768000,0.0,0.0
1999-03-15,0.0434900000691413,0.0447920002043247,0.0432289987802505,0.0442709997296333,0.0406065545976161,108816000,0.0,0.0
1999-03-16,0.0445309989154338,0.0450519993901252,0.0424479991197586,0.0428389981389045,0.039293073117733,79152000,0.0,0.0
1999-03-17,0.0432289987802505,0.0440099984407424,0.0420570001006126,0.0430990010499954,0.0395315624773502,51360000,0.0,0.0
1999-03-18,0.0432289987802505,0.0442709997296333,0.042187999933958,0.0436200015246868,0.0400094352662563,46320000,0.0,0.0
1999-03-19,0.0434900000691413,0.0450519993901252,0.0434900000691413,0.0437499992549419,0.0401286631822586,105312000,0.0,0.0
1999-03-22,0.0446610003709793,0.0447920002043247,0.0424479991197586,0.0424479991197586,0.0389344543218612,36672000,0.0,0.0
1999-03-23,0.0427079983055591,0.0427079983055591,0.0390629991888999,0.0398439988493919,0.0365459844470024,163968000,0.0,0.0
1999-03-24,0.0395830012857914,0.0398439988493919,0.0380209982395172,0.0395830012857914,0.0363065972924232,60864000,0.0,0.0
1999-03-25,0.0394529998302459,0.0416669994592666,0.0393229983747005,0.0401040017604827,0.036784466356039,40320000,0.0,0.0
1999-03-26,0.0406249985098838,0.0437499992549419,0.0406249985098838,0.0436200015246868,0.0400094352662563,88272000,0.0,0.0
1999-03-29,0.0449220016598701,0.0459639988839626,0.0441409982740879,0.0449220016598701,0.041203673928976,65952000,0.0,0.0
1999-03-30,0.0450519993901252,0.0454429984092712,0.0408850014209747,0.0411459989845752,0.0377402082085609,69504000,0.0,0.0
1999-03-31,0.0424479991197586,0.0445309989154338,0.0404950007796287,0.0440099984407424,0.0403671599924564,153600000,0.0,0.0
1999-04-01,0.0440099984407424,0.0442709997296333,0.0419269986450672,0.0427079983055591,0.0391729176044464,30432000,0.0,0.0
1999-04-05,0.042187999933958,0.0432289987802505,0.0411459989845752,0.0414059981703758,0.0379786901175975,98640000,0.0,0.0
1999-04-06,0.041797000914812,0.0419269986450672,0.0395830012857914,0.0403649993240833,0.0370238684117794,69696000,0.0,0.0
1999-04-07,0.0406249985098838,0.0440099984407424,0.0403649993240833,0.0437499992549419,0.0401286631822586,89280000,0.0,0.0
1999-04-08,0.0440099984407424,0.0458329990506172,0.0434900000691413,0.0445309989154338,0.040845014154911,130128000,0.0,0.0
1999-04-09,0.0447920002043247,0.0447920002043247,0.0434900000691413,0.0437499992549419,0.0401286631822586,48624000,0.0,0.0
1999-04-12,0.0432289987802505,0.0432289987802505,0.0411459989845752,0.0419269986450672,0.0384565703570842,33312000,0.0,0.0
1999-04-13,0.0427079983055591,0.0427079983055591,0.0395830012857914,0.0402339994907379,0.0369037091732025,36144000,0.0,0.0
1999-04-14,0.0401040017604827,0.0410160012543201,0.0390629991888999,0.0390629991888999,0.0358296260237693,48288000,0.0,0.0
1999-04-15,0.0401040017604827,0.0401040017604827,0.0390629991888999,0.0401040017604827,0.036784466356039,35856000,0.0,0.0
1999-04-16,0.0398439988493919,0.0420570001006126,0.0398439988493919,0.0414059981703758,0.0379786901175975,38928000,0.0,0.0
1999-04-19,0.0419269986450672,0.0419269986450672,0.0390629991888999,0.0395830012857914,0.0363065972924232,31296000,0.0,0.0
1999-04-20,0.0395830012857914,0.0411459989845752,0.0384109988808631,0.0388020016252994,0.0355902388691902,67680000,0.0,0.0
1999-04-21,0.0388020016252994,0.0395830012857914,0.0385419987142086,0.0394529998302459,0.0361873470246791,37488000,0.0,0.0
1999-04-22,0.0395830012857914,0.0395830012857914,0.0373700000345706,0.0377600006759166,0.0346344895660877,227184000,0.0,0.0
1999-04-23,0.0376299992203712,0.0377600006759166,0.0356770008802413,0.0359379984438419,0.0329632833600044,126048000,0.0,0.0
1999-04-26,0.0359379984438419,0.0364580005407333,0.0333329997956752,0.0341150015592575,0.03129119053483,123504000,0.0,0.0
1999-04-27,0.0348960012197494,0.0380209982395172,0.034375000745058,0.0377600006759166,0.0346344895660877,226944000,0.0,0.0
1999-04-28,0.0380209982395172,0.0380209982395172,0.0363279990851879,0.0375000014901161,0.034396007657051,120096000,0.0,0.0
1999-04-29,0.0376299992203712,0.0377600006759166,0.0367190018296241,0.0375000014901161,0.034396007657051,48144000,0.0,0.0
1999-04-30,0.037891000509262,0.0395830012857914,0.0376299992203712,0.0380209982395172,0.0348738953471183,99312000,0.0,0.0
1999-05-03,0.0384109988808631,0.0384109988808631,0.0372399985790252,0.038281001150608,0.0351123623549938,33840000,0.0,0.0
1999-05-04,0.038281001150608,0.038281001150608,0.0354170016944408,0.0361980013549327,0.0332017801702022,96048000,0.0,0.0
1999-05-05,0.0364580005407333,0.0369790010154247,0.034375000745058,0.0369790010154247,0.033918123692274,144576000,0.0,0.0
1999-05-06,0.0367190018296241,0.0375000014901161,0.03515600040555,0.0362630002200603,0.0332613922655582,35616000,0.0,0.0
1999-05-07,0.03515600040555,0.0367190018296241,0.03515600040555,0.0364580005407333,0.0334402658045291,25008000,0.0,0.0
1999-05-10,0.0361980013549327,0.0372399985790252,0.0361980013549327,0.0364580005407333,0.0334402658045291,19680000,0.0,0.0
1999-05-11,0.0380209982395172,0.0395830012857914,0.0372399985790252,0.0384109988808631,0.0352316014468669,171744000,0.0,0.0
1999-05-12,0.0388020016252994,0.0397140011191368,0.038281001150608,0.0395830012857914,0.0363065972924232,168480000,0.0,0.0
1999-05-13,0.0395830012857914,0.0406249985098838,0.0394529998302459,0.0395830012857914,0.0363065972924232,69936000,0.0,0.0
1999-05-14,0.0395830012857914,0.0395830012857914,0.0369790010154247,0.0375000014901161,0.034396007657051,28464000,0.0,0.0
1999-05-17,0.0369790010154247,0.0393229983747005,0.0368489995598793,0.0393229983747005,0.0360681116580963,35760000,0.0,0.0
1999-05-18,0.0397140011191368,0.0416669994592666,0.0385419987142086,0.0411459989845752,0.0377402082085609,151536000,0.0,0.0
1999-05-19,0.04296899959445,0.0445309989154338,0.038672000169754,0.0393229983747005,0.0360681116580963,451728000,0.0,0.0
1999-05-20,0.0395830012857914,0.0395830012857914,0.034765999764204,0.0361980013549327,0.0332017801702022,178176000,0.0,0.0
1999-05-21,0.0356770008802413,0.0356770008802413,0.034375000745058,0.0354170016944408,0.0324854329228401,303504000,0.0,0.0
1999-05-24,0.0356770008802413,0.0364580005407333,0.034765999764204,0.0352860018610954,0.0323652662336826,162624000,0.0,0.0
1999-05-25,0.0354170016944408,0.0359379984438419,0.03515600040555,0.0355469994246959,0.0326046496629715,130080000,0.0,0.0
1999-05-26,0.0354170016944408,0.0372399985790252,0.0354170016944408,0.0354170016944408,0.0324854329228401,104736000,0.0,0.0
1999-05-27,0.0356770008802413,0.0356770008802413,0.03515600040555,0.03515600040555,0.0322460308670997,82320000,0.0,0.0
1999-05-28,0.0356770008802413,0.0356770008802413,0.03515600040555,0.0355469994246959,0.0326046496629715,88656000,0.0,0.0
1999-06-01,0.0354170016944408,0.0356770008802413,0.0348960012197494,0.0356770008802413,0.0327239111065864,98544000,0.0,0.0
1999-06-02,0.0356770008802413,0.0356770008802413,0.034375000745058,0.034375000745058,0.031529676169157,130128000,0.0,0.0
1999-06-03,0.0352860018610954,0.0355469994246959,0.0348960012197494,0.0352860018610954,0.0323652662336826,41568000,0.0,0.0
1999-06-04,0.0355469994246959,0.0356770008802413,0.0352860018610954,0.0355469994246959,0.0326046496629715,78912000,0.0,0.0
1999-06-07,0.0357419997453689,0.0364580005407333,0.0356770008802413,0.0359379984438419,0.0329632833600044,125136000,0.0,0.0
1999-06-08,0.0360679998993873,0.0375000014901161,0.0359379984438419,0.0368489995598793,0.0337988995015621,153312000,0.0,0.0
1999-06-09,0.0369790010154247,0.038281001150608,0.0369790010154247,0.0375000014901161,0.034396007657051,95184000,0.0,0.0
1999-06-10,0.0375000014901161,0.0377600006759166,0.0372399985790252,0.0376299992203712,0.0345152355730533,36096000,0.0,0.0
1999-06-11,0.0376299992203712,0.0377600006759166,0.0355469994246959,0.0368489995598793,0.0337988995015621,61008000,0.0,0.0
1999-06-14,0.0369139984250068,0.0369790010154247,0.03515600040555,0.0354170016944408,0.0324854329228401,51648000,0.0,0.0
1999-06-15,0.0354170016944408,0.0356770008802413,0.0348960012197494,0.0354170016944408,0.0324854329228401,49296000,0.0,0.0
1999-06-16,0.0359379984438419,0.0375000014901161,0.0354170016944408,0.0364580005407333,0.0334402658045291,64416000,0.0,0.0
1999-06-17,0.0361980013549327,0.0367190018296241,0.0354170016944408,0.0354170016944408,0.0324854329228401,74928000,0.0,0.0
1999-06-18,0.0356770008802413,0.0356770008802413,0.0341150015592575,0.0341150015592575,0.03129119053483,158736000,0.0,0.0
1999-06-21,0.03515600040555,0.0359379984438419,0.0342120006680488,0.0359379984438419,0.0329632833600044,83472000,0.0,0.0
1999-06-22,0.0359379984438419,0.0359379984438419,0.0345049984753131,0.0352860018610954,0.0323652662336826,193056000,0.0,0.0
1999-06-23,0.0348960012197494,0.0359379984438419,0.0345049984753131,0.0359379984438419,0.0329632833600044,210912000,0.0,0.0
1999-06-24,0.0361980013549327,0.0361980013549327,0.0348960012197494,0.03515600040555,0.0322460308670997,115200000,0.0,0.0
1999-06-25,0.0348960012197494,0.0360679998993873,0.0348960012197494,0.0356770008802413,0.0327239111065864,73536000,0.0,0.0
1999-06-28,0.0368489995598793,0.0368489995598793,0.0354170016944408,0.0361980013549327,0.0332017801702022,109152000,0.0,0.0
1999-06-29,0.0367190018296241,0.0371089987456798,0.0361980013549327,0.0365890003740787,0.0335604101419448,92688000,0.0,0.0
1999-06-30,0.0377600006759166,0.0398439988493919,0.0369790010154247,0.0398439988493919,0.0365459844470024,269232000,0.0,0.0
1999-07-01,0.0398439988493919,0.0398439988493919,0.0356770008802413,0.0377600006759166,0.0346344895660877,88992000,0.0,0.0
1999-07-02,0.038281001150608,0.0404950007796287,0.0375000014901161,0.0404950007796287,0.0371430963277816,224880000,0.0,0.0
1999-07-06,0.0408850014209747,0.0408850014209747,0.0401040017604827,0.0406249985098838,0.0372623391449451,198096000,0.0,0.0
1999-07-07,0.0408850014209747,0.0408850014209747,0.0398439988493919,0.0398439988493919,0.0365459844470024,63120000,0.0,0.0
1999-07-08,0.0401040017604827,0.0414059981703758,0.0388020016252994,0.0407549999654293,0.0373815782368183,186048000,0.0,0.0
1999-07-09,0.0406249985098838,0.0445309989154338,0.0406249985098838,0.0442060008645057,0.0405469201505184,211728000,0.0,0.0
1999-07-12,0.046875,0.0481770001351833,0.0450519993901252,0.0462240017950534,0.0423978827893734,401040000,0.0,0.0
1999-07-13,0.0467449985444545,0.0470050014555454,0.0442709997296333,0.0463539995253086,0.0425171293318271,138864000,0.0,0.0
1999-07-14,0.0463539995253086,0.0473960004746913,0.0442709997296333,0.0445309989154338,0.040845014154911,137952000,0.0,0.0
1999-07-15,0.0449220016598701,0.0463539995253086,0.0447920002043247,0.0447920002043247,0.0410844311118125,137040000,0.0,0.0
1999-07-16,0.0455729998648166,0.046094000339508,0.0447920002043247,0.045703001320362,0.041920006275177,103872000,0.0,0.0
1999-07-19,0.0458329990506172,0.0459639988839626,0.0442709997296333,0.0445309989154338,0.040845014154911,43632000,0.0,0.0
1999-07-20,0.0445309989154338,0.0445309989154338,0.042187999933958,0.0437499992549419,0.0401286631822586,178752000,0.0,0.0
1999-07-21,0.0432289987802505,0.0432289987802505,0.0411459989845752,0.0424479991197586,0.0389344543218612,112080000,0.0,0.0
1999-07-22,0.042187999933958,0.042187999933958,0.0401040017604827,0.0404950007796287,0.0371430963277816,213264000,0.0,0.0
1999-07-23,0.0403649993240833,0.0416669994592666,0.0403649993240833,0.0404950007796287,0.0371430963277816,80256000,0.0,0.0
1999-07-26,0.0415359996259212,0.0415359996259212,0.0406249985098838,0.0406249985098838,0.0372623391449451,60528000,0.0,0.0
1999-07-27,0.0406249985098838,0.0408850014209747,0.0401040017604827,0.0407549999654293,0.0373815782368183,98592000,0.0,0.0
1999-07-28,0.0406249985098838,0.0419269986450672,0.0404950007796287,0.0414059981703758,0.0379786901175975,244224000,0.0,0.0
1999-07-29,0.0406249985098838,0.0419269986450672,0.0403649993240833,0.041797000914812,0.0383373126387596,388800000,0.0,0.0
1999-07-30,0.041797000914812,0.04296899959445,0.0416669994592666,0.0419269986450672,0.0384565703570842,452304000,0.0,0.0
1999-08-02,0.0419269986450672,0.0424479991197586,0.0416669994592666,0.0423180013895034,0.0388152077794075,313344000,0.0,0.0
1999-08-03,0.0423180013895034,0.0423180013895034,0.0408850014209747,0.0412760004401207,0.0378594622015953,255216000,0.0,0.0
1999-08-04,0.0415359996259212,0.0416669994592666,0.0411459989845752,0.0412760004401207,0.0378594622015953,89952000,0.0,0.0
1999-08-05,0.0412760004401207,0.0419269986450672,0.0406249985098838,0.0419269986450672,0.0384565703570842,240576000,0.0,0.0
1999-08-06,0.041797000914812,0.0420570001006126,0.0416669994592666,0.0419269986450672,0.0384565703570842,183984000,0.0,0.0
1999-08-09,0.0420570001006126,0.0424479991197586,0.0416669994592666,0.0419269986450672,0.0384565703570842,31056000,0.0,0.0
1999-08-10,0.042187999933958,0.0445309989154338,0.0419269986450672,0.0427079983055591,0.0391729176044464,212064000,0.0,0.0
1999-08-11,0.0434900000691413,0.046094000339508,0.04296899959445,0.0455729998648166,0.0418007746338844,197712000,0.0,0.0
1999-08-12,0.0458329990506172,0.0489579997956752,0.0455729998648166,0.0477860011160373,0.0438306145370006,239616000,0.0,0.0
1999-08-13,0.0473960004746913,0.0483070015907287,0.046875,0.0472659990191459,0.0433536395430564,84672000,0.0,0.0
1999-08-16,0.0476559996604919,0.0476559996604919,0.0438800007104873,0.0454429984092712,0.0416815429925918,223440000,0.0,0.0
1999-08-17,0.0455729998648166,0.0463539995253086,0.0444010011851787,0.0455729998648166,0.0418007746338844,193536000,0.0,0.0
1999-08-18,0.0450519993901252,0.0471349991858005,0.0441409982740879,0.0466150008141994,0.0427565276622772,279888000,0.0,0.0
1999-08-19,0.0498699992895126,0.0591150000691413,0.0481770001351833,0.0565100014209747,0.0518325008451938,1966992000,0.0,0.0
1999-08-20,0.0566410012543201,0.0570309981703758,0.053906001150608,0.0559899993240833,0.0513555221259593,353088000,0.0,0.0
1999-08-23,0.0552080012857914,0.0552080012857914,0.05078100040555,0.0526040010154247,0.0482497848570346,507984000,0.0,0.0
1999-08-24,0.0518230013549327,0.0528649985790252,0.0492190010845661,0.0523440018296241,0.0480113252997398,398064000,0.0,0.0
1999-08-25,0.0524739995598793,0.0529950000345706,0.050000000745058,0.0520830005407333,0.04777193069458,350352000,0.0,0.0
1999-08-26,0.0520830005407333,0.0528649985790252,0.0505210012197494,0.0513020008802413,0.047055572271347,275376000,0.0,0.0
1999-08-27,0.0523440018296241,0.0562499985098838,0.0520830005407333,0.0541669987142086,0.0496834143996238,552384000,0.0,0.0
1999-08-30,0.0550779998302459,0.0561200007796287,0.0516929998993873,0.0539710000157356,0.0495036542415618,158640000,0.0,0.0
1999-08-31,0.0541669987142086,0.0588539987802505,0.0531250014901161,0.05859399959445,0.0537439957261085,786864000,0.0,0.0
1999-09-01,0.05859399959445,0.05859399959445,0.0549479983747005,0.0558589994907379,0.0512353666126728,565344000,0.0,0.0
1999-09-02,0.0540359988808631,0.0554689988493919,0.0528649985790252,0.0552080012857914,0.0506382547318935,341088000,0.0,0.0
1999-09-03,0.0562499985098838,0.0570309981703758,0.0552080012857914,0.0555990003049373,0.0509968996047973,258864000,0.0,0.0
1999-09-07,0.0565100014209747,0.0565100014209747,0.0550779998302459,0.0553390011191368,0.0507584102451801,124416000,0.0,0.0
1999-09-08,0.0554689988493919,0.0558589994907379,0.0552080012857914,0.0552080012857914,0.0506382547318935,170064000,0.0,0.0
1999-09-09,0.0557290017604827,0.0561200007796287,0.0533850006759166,0.0544270016252994,0.0499219223856925,209472000,0.0,0.0
1999-09-10,0.0553390011191368,0.0559899993240833,0.0549479983747005,0.0552080012857914,0.0506382547318935,167424000,0.0,0.0
1999-09-13,0.0554689988493919,0.0554689988493919,0.0528649985790252,0.0533850006759166,0.0489661544561386,174432000,0.0,0.0
1999-09-14,0.0533850006759166,0.0533850006759166,0.0515629984438419,0.0518230013549327,0.0475334338843822,250368000,0.0,0.0
1999-09-15,0.0511719994246959,0.0528649985790252,0.05078100040555,0.0522140003740787,0.047892078757286,212736000,0.0,0.0
1999-09-16,0.0515629984438419,0.0520830005407333,0.0502599999308586,0.0509110018610954,0.0466969534754753,158112000,0.0,0.0
1999-09-17,0.050586000084877,0.0510420016944408,0.0489579997956752,0.05078100040555,0.0465777069330215,171648000,0.0,0.0
1999-09-20,0.0498699992895126,0.0505210012197494,0.0489579997956752,0.0489579997956752,0.044905599206686,229104000,0.0,0.0
1999-09-21,0.0479170009493827,0.0481770001351833,0.0436200015246868,0.0442709997296333,0.0406065545976161,737328000,0.0,0.0
1999-09-22,0.0442709997296333,0.0455729998648166,0.0416669994592666,0.0453130006790161,0.0415623001754283,375984000,0.0,0.0
1999-09-23,0.0454429984092712,0.0455729998648166,0.0411459989845752,0.0415359996259212,0.0380979366600513,379584000,0.0,0.0
1999-09-24,0.0416669994592666,0.0427079983055591,0.0348960012197494,0.0377600006759166,0.0346344895660877,684912000,0.0,0.0
1999-09-27,0.0402339994907379,0.0408850014209747,0.0377600006759166,0.0401040017604827,0.036784466356039,432000000,0.0,0.0
1999-09-28,0.0401690006256103,0.0442709997296333,0.0401040017604827,0.0437499992549419,0.0401286631822586,413184000,0.0,0.0
1999-09-29,0.0446610003709793,0.0463539995253086,0.0395830012857914,0.0402339994907379,0.0369037091732025,594048000,0.0,0.0
1999-09-30,0.0416669994592666,0.04296899959445,0.0395830012857914,0.0401040017604827,0.036784466356039,342528000,0.0,0.0
1999-10-01,0.0394529998302459,0.0408850014209747,0.0377600006759166,0.0398439988493919,0.0365459844470024,347760000,0.0,0.0
1999-10-04,0.0411459989845752,0.0412760004401207,0.0401040017604827,0.0406249985098838,0.0372623391449451,177600000,0.0,0.0
1999-10-05,0.0406249985098838,0.0447920002043247,0.0406249985098838,0.0445309989154338,0.040845014154911,478080000,0.0,0.0
1999-10-06,0.0446610003709793,0.0520830005407333,0.0442709997296333,0.0498699992895126,0.0457421019673347,1508736000,0.0,0.0
1999-10-07,0.0519529990851879,0.0519529990851879,0.0463539995253086,0.0466150008141994,0.0427565276622772,487296000,0.0,0.0
1999-10-08,0.0466150008141994,0.050390999764204,0.0447920002043247,0.0489579997956752,0.044905599206686,398928000,0.0,0.0
1999-10-11,0.0493489988148212,0.0494790002703666,0.0463539995253086,0.0476559996604919,0.0437113717198371,544464000,0.0,0.0
1999-10-12,0.0479170009493827,0.0484380014240741,0.046875,0.0470050014555454,0.0431142561137676,322992000,0.0,0.0
1999-10-13,0.046484000980854,0.046484000980854,0.0447920002043247,0.045703001320362,0.041920006275177,280368000,0.0,0.0
1999-10-14,0.0458329990506172,0.0458329990506172,0.0442709997296333,0.0447920002043247,0.0410844311118125,192336000,0.0,0.0
1999-10-15,0.042578000575304,0.0447920002043247,0.0424479991197586,0.0445309989154338,0.040845014154911,210720000,0.0,0.0
1999-10-18,0.0446610003709793,0.0446610003709793,0.0419269986450672,0.042187999933958,0.038695964962244,215184000,0.0,0.0
1999-10-19,0.0434900000691413,0.0434900000691413,0.0397140011191368,0.0404950007796287,0.0371430963277816,308928000,0.0,0.0
1999-10-20,0.0411459989845752,0.0424479991197586,0.0404950007796287,0.0419269986450672,0.0384565703570842,348720000,0.0,0.0
1999-10-21,0.041797000914812,0.0438800007104873,0.0406249985098838,0.0438800007104873,0.040247905999422,382128000,0.0,0.0
1999-10-22,0.0437499992549419,0.0462240017950534,0.0437499992549419,0.0449220016598701,0.041203673928976,286752000,0.0,0.0
1999-10-25,0.0446610003709793,0.0453130006790161,0.0427079983055591,0.0427079983055591,0.0391729176044464,213840000,0.0,0.0
1999-10-26,0.0445309989154338,0.0484380014240741,0.0442709997296333,0.046875,0.0429950132966041,481248000,0.0,0.0
1999-10-27,0.0471349991858005,0.0473960004746913,0.0440099984407424,0.0447920002043247,0.0410844311118125,214128000,0.0,0.0
1999-10-28,0.0450519993901252,0.0458329990506172,0.0424479991197586,0.0427079983055591,0.0391729176044464,222768000,0.0,0.0
1999-10-29,0.0432289987802505,0.046875,0.04296899959445,0.046094000339508,0.0422786548733711,330528000,0.0,0.0
1999-11-01,0.0453130006790161,0.05078100040555,0.0453130006790161,0.0489579997956752,0.044905599206686,782544000,0.0,0.0
1999-11-02,0.0498699992895126,0.0523440018296241,0.0494790002703666,0.0520830005407333,0.04777193069458,837504000,0.0,0.0
1999-11-03,0.0541669987142086,0.05859399959445,0.0537759996950626,0.0571609996259212,0.0524296127259731,2011680000,0.0,0.0
1999-11-04,0.057812999933958,0.0623699985444545,0.057812999933958,0.0608070008456707,0.0557738170027732,1260336000,0.0,0.0
1999-11-05,0.0625,0.063020996749401,0.0559899993240833,0.0588539987802505,0.0539824664592742,616368000,0.0,0.0
1999-11-08,0.0570309981703758,0.0622400008141994,0.0552080012857914,0.0605470016598701,0.0555353350937366,470016000,0.0,0.0
1999-11-09,0.0604170002043247,0.0606769993901252,0.0572919994592666,0.0596349984407424,0.0546988248825073,272352000,0.0,0.0
1999-11-10,0.0598310008645057,0.0598959997296333,0.0579430013895034,0.0591150000691413,0.0542218573391437,144048000,0.0,0.0
1999-11-11,0.0591150000691413,0.0664059966802597,0.057812999933958,0.0632809996604919,0.0580430254340171,562704000,0.0,0.0
1999-11-12,0.0660160034894943,0.0666669979691505,0.0622400008141994,0.0666669979691505,0.0611487664282321,501504000,0.0,0.0
1999-11-15,0.067121997475624,0.069141000509262,0.0643230006098747,0.0653650015592575,0.0599545240402221,362208000,0.0,0.0
1999-11-16,0.0669270008802414,0.0729169994592666,0.0666669979691505,0.0716150030493736,0.065687209367752,723792000,0.0,0.0
1999-11-17,0.0729169994592666,0.078125,0.0718749985098838,0.0743490010499954,0.0681949034333229,786384000,0.0,0.0
1999-11-18,0.0759110003709793,0.0765630006790161,0.0739580020308494,0.0746089965105056,0.0684333965182304,235968000,0.0,0.0
1999-11-19,0.0835940018296241,0.0924480035901069,0.0833330005407333,0.0893229991197586,0.0819294303655624,2165184000,0.0,0.0
1999-11-22,0.0916019976139068,0.0916669964790344,0.0838539972901344,0.0891930013895034,0.081810213625431,540192000,0.0,0.0
1999-11-23,0.0800779983401298,0.0837239995598793,0.0791670009493827,0.0828130021691322,0.0759583339095115,553248000,0.0,0.0
1999-11-24,0.0824220031499862,0.0833330005407333,0.0740889981389045,0.0802080035209655,0.0735689327120781,406848000,0.0,0.0
1999-11-26,0.079426996409893,0.0802080035209655,0.0770829990506172,0.0796879976987838,0.0730919688940048,71760000,0.0,0.0
1999-11-29,0.079426996409893,0.0804689973592758,0.0750000029802322,0.0768230035901069,0.0704641342163086,298608000,0.0,0.0
1999-11-30,0.0770829990506172,0.0783850029110908,0.0721350014209747,0.0721350014209747,0.0661641582846641,314688000,0.0,0.0
1999-12-01,0.0721350014209747,0.0768230035901069,0.0721350014209747,0.0757810026407241,0.0695083811879158,223536000,0.0,0.0
1999-12-02,0.0760419964790344,0.0824220031499862,0.0760419964790344,0.0813800022006034,0.0746439173817634,309888000,0.0,0.0
